,order_id,tip
787817,629521,
787821,1274197,
787832,2834714,
787860,2789028,
787990,1104763,
788015,2658731,
788057,3344692,
788109,1082536,
788118,1184283,
788193,1944219,
788221,1124999,
788317,2668381,
788323,465552,
788329,1490658,
788336,1486194,
788371,2843727,
788390,2737650,
788441,1378763,
788494,1167975,
788507,1593742,
788550,1980955,
788554,2520490,
788654,534644,
788662,1227779,
788678,1841699,
788728,406216,
788736,1064785,
788746,455396,
788752,1144404,
788869,2267299,
788965,3038815,
789020,1668225,
789120,598301,
789236,1122273,
789316,3130010,
789416,2101508,
789420,2611903,
789500,2933712,
789552,1374539,
789676,60676,
789719,1611438,
789728,1046936,
789752,3262130,
789785,1526417,
789876,1043442,
789937,3353972,
789942,3399335,
789994,1479038,
790033,121739,
790073,2088851,
790123,1020185,
790151,659886,
790165,2655016,
790222,2912759,
790250,2576319,
790256,3128687,
790284,2125905,
790334,1848749,
790352,3066053,
790422,1226445,
790427,1847238,
790436,252353,
790444,1522619,
790454,2387915,
790477,430820,
790484,369001,
790488,380866,
790552,3197322,
790593,2450014,
790610,683368,
790664,178375,
790688,1588172,
790724,47050,
790914,1499337,
791007,2277685,
791096,1855834,
791105,2395275,
791148,2073003,
791202,2241623,
791253,2987819,
791278,2034805,
791310,2820212,
791316,1090869,
791333,370061,
791387,3333571,
791428,950002,
791432,3297748,
791437,3129013,
791490,320146,
791544,2111097,
791550,2367489,
791650,1618071,
791695,402461,
791738,142994,
791745,2299458,
791753,1804065,
791775,1659277,
791830,502228,
791834,2240415,
791893,2196369,
791920,1280997,
791983,3348573,
791991,2319456,
792085,550812,
792089,2065559,
792107,1018949,
792111,1074110,
792161,210336,
792168,1990605,
792221,1176884,
792284,2665497,
792315,1196880,
792420,747042,
792452,1140648,
792507,963600,
792511,605848,
792526,813652,
792530,1632004,
792590,1777888,
792639,2991486,
792678,602833,
792684,1307681,
792709,796841,
792718,243156,
792733,2650828,
792739,1295958,
792743,635906,
792790,556293,
792808,1109114,
792823,1192328,
792882,1656801,
793065,2365146,
793165,2525666,
793191,236399,
793221,144468,
793237,2493881,
793299,284667,
793378,1394140,
793605,2771281,
793620,1186033,
793673,2107497,
793681,3417664,
793695,1604887,
793721,2486107,
793725,622118,
793734,273028,
793743,2949650,
793747,831637,
793797,193308,
793922,3270548,
793935,3219546,
793947,3361513,
793964,2080831,
793988,1611986,
794038,3393776,
794063,147450,
794072,1286181,
794215,2517277,
794240,1210364,
794244,1425551,
794250,2513120,
794257,1509221,
794294,2373308,
794399,3129800,
794545,104973,
794553,1394125,
794604,672255,
794612,116399,
794616,3025994,
794628,3248639,
794635,969533,
794817,2424137,
794860,2156145,
794864,2202844,
794901,416094,
794916,409207,
794954,143593,
794959,1947578,
794976,1091347,
794984,3076382,
794991,3252977,
795029,2363144,
795052,2718696,
795100,186312,
795152,2474865,
795157,2525817,
795223,231375,
795241,443044,
795304,425900,
795357,3270522,
795416,3106408,
795569,87666,
795628,2916495,
795641,768558,
795711,425691,
795716,428732,
795731,1085342,
795761,3417514,
795771,1235743,
795810,2571587,
795856,3010864,
795866,2082888,
795883,2925818,
795908,1154812,
795919,2907391,
795998,2902091,
796113,1822488,
796117,2350891,
796127,907581,
796185,232889,
796281,2937986,
796292,2818152,
796312,1387000,
796316,202841,
796338,3397623,
796355,1571988,
796405,2222075,
796453,3225913,
796473,812995,
796487,1938176,
796587,530348,
796677,666809,
796681,3371751,
796717,2594349,
796773,794315,
796846,1029659,
796850,2520204,
796877,588113,
796891,2398331,
796897,3002471,
796902,216192,
796937,1996543,
796962,1623328,
796997,2041038,
797071,687108,
797081,1352615,
797116,750175,
797127,1300291,
797173,220229,
797179,1402956,
797201,443898,
797235,2289212,
797276,931708,
797283,2195503,
797291,1052833,
797315,1200282,
797326,982133,
797423,648935,
797427,1016945,
797478,2008991,
797509,407487,
797606,1427200,
797689,2975373,
797700,1397544,
797725,1601554,
797775,461537,
797967,2145686,
797974,2615715,
798011,3151939,
798090,3079055,
798110,1565737,
798158,1845999,
798166,737769,
798284,1615029,
798382,1138999,
798394,1206021,
798410,1377376,
798473,2244299,
798504,1888301,
798510,830853,
798517,2896841,
798521,1225827,
798548,1464739,
798598,272349,
798715,2965151,
798815,1236837,
798903,1596480,
798966,2945869,
799004,1887216,
799040,382479,
799044,2682588,
799189,2972047,
799263,177897,
799284,1250750,
799305,1956258,
799310,2898271,
799316,3005499,
799415,822531,
799479,2108117,
799483,1091818,
799541,2113048,
799547,212400,
799604,3151153,
799608,239734,
799644,1003323,
799766,2306566,
799787,393,
799804,1095421,
799889,1297096,
799912,1935800,
799970,1015429,
799975,2012986,
799992,2511265,
800006,2245313,
800045,2662609,
800207,3328553,
800242,1720981,
800408,1164133,
800562,967546,
800607,2148550,
800630,2171991,
800684,480643,
800769,870886,
800774,3263836,
800843,1236401,
800849,861921,
800853,340812,
800858,1332604,
801026,493686,
801080,3008774,
801143,801153,
801148,3212827,
801168,440855,
801179,2524439,
801208,1596510,
801229,3281693,
801275,2799593,
801298,1731251,
801333,240316,
801354,772584,
801362,2763307,
801371,1241751,
801422,1056540,
801472,2871484,
801476,3070271,
801480,2680639,
801505,1226059,
801518,2772378,
801542,1745765,
801702,2852359,
801727,1641473,
801731,478327,
801789,2130906,
801793,262661,
801837,2820478,
801852,778455,
801913,775537,
801949,3009312,
801953,3165545,
801963,1837596,
802006,2108707,
802045,2606618,
802055,613741,
802059,1,
802084,1464480,
802110,1599732,
802114,343765,
802180,1072838,
802228,1762681,
802300,3262395,
802306,1461956,
802313,2023256,
802317,1512259,
802333,102145,
802371,2184903,
802424,2212881,
802472,1794080,
802480,1813069,
802484,1730448,
802543,1356436,
802553,2603515,
802613,2584323,
802650,170761,
802680,3412592,
802684,2820773,
802700,956548,
802738,712670,
802814,2845241,
802900,1879729,
802905,2563672,
802923,197854,
802987,998879,
803103,401329,
803150,2338296,
803171,3326981,
803185,3389624,
803234,2017612,
803238,334605,
803263,2797468,
803300,1194907,
803308,421778,
803365,1803951,
803401,1116988,
803415,619808,
803419,2672674,
803448,141530,
803458,2328366,
803552,3212489,
803589,2804343,
803615,3141399,
803665,2120911,
803676,894200,
803756,581044,
803777,1882929,
803783,3302098,
803796,2070493,
803800,1996677,
803833,628385,
803913,2685327,
803984,3172875,
804014,2821222,
804021,1635399,
804052,218069,
804060,373742,
804067,3374904,
804150,111464,
804160,2156132,
804169,2096510,
804202,225964,
804212,1576883,
804227,196174,
804233,471818,
804238,3049929,
804310,1284754,
804361,2516830,
804367,2646136,
804371,144061,
804382,2938497,
804435,3213204,
804475,1922925,
804523,74849,
804580,2627555,
804584,365731,
804633,738261,
804697,664520,
804719,189313,
804774,3317551,
804787,3369256,
804795,279580,
804876,775387,
804938,620539,
804967,753027,
804979,1383354,
805016,153126,
805069,2317400,
805073,412944,
805100,2757604,
805108,3022085,
805113,235219,
805128,2722032,
805151,2583621,
805159,1825616,
805167,3074235,
805171,2837971,
805203,2013578,
805214,1213530,
805274,1309589,
805397,1198776,
805444,3077475,
805458,2976631,
805516,1697065,
805570,2521610,
805583,420940,
805683,3337777,
805722,1067839,
805775,1683845,
805779,1100447,
805814,2123297,
805839,2481320,
805850,1644594,
805878,56687,
805931,3340689,
805946,3164903,
806026,1458483,
806030,1505959,
806071,760668,
806076,468885,
806120,3347173,
806133,1312475,
806150,3009423,
806296,3387730,
806300,2639942,
806307,1527422,
806323,1315828,
806398,1862696,
806423,389662,
806430,2642272,
806526,1549928,
806643,461682,
806658,138718,
806662,2892516,
806762,2918534,
806829,2907889,
806841,1092907,
806857,1733979,
806948,1737620,
806952,291973,
806995,2230888,
807019,1036127,
807034,293568,
807082,768792,
807088,2860670,
807153,846419,
807165,1279045,
807205,2354266,
807210,66050,
807257,500402,
807308,915649,
807314,2556686,
807319,1432740,
807326,2703880,
807350,340986,
807363,966924,
807381,2413687,
807405,1521553,
807411,1539579,
807471,1974716,
807560,1660273,
807620,34769,
807624,2341989,
807670,757437,
807712,105735,
807720,3038795,
807757,3007696,
807812,2353048,
807860,1732265,
807900,549873,
808027,507506,
808081,3387069,
808126,1048369,
808131,2064442,
808150,638603,
808161,1760075,
808177,2772942,
808224,2307653,
808291,2940377,
808347,3184527,
808373,2330273,
808415,607042,
808431,2582342,
808493,1222219,
808498,999628,
808563,1131666,
808651,634231,
808851,3257165,
808898,3023928,
808903,2517538,
808923,604121,
809046,2688322,
809051,80239,
809060,2302226,
809121,2895614,
809140,2930249,
809144,1106563,
809279,1446202,
809299,2459273,
809437,745928,
809480,1660775,
809485,558669,
809490,1936747,
809509,836572,
809517,1160419,
809592,1139976,
809662,3172671,
809701,288914,
809825,1746080,
809829,2724074,
809873,501161,
809879,2033288,
809883,144193,
809924,3089303,
809971,2231082,
809990,1304720,
810111,2612735,
810116,1577608,
810123,515121,
810185,2214359,
810226,2089557,
810247,721767,
810284,1656469,
810302,762757,
810308,160342,
810345,459522,
810377,2783256,
810381,2098092,
810404,1775454,
810472,2475239,
810567,1527904,
810647,1664960,
810681,1584433,
810700,748189,
810704,69924,
810755,204642,
810855,140839,
810899,2062111,
810905,2180656,
810934,2532241,
810939,3255526,
810943,2839120,
810988,1070764,
811007,1339618,
811036,2021796,
811044,1732147,
811091,1952154,
811286,510605,
811318,867237,
811359,1899370,
811363,1202393,
811367,1782373,
811371,2370034,
811377,1396060,
811389,2671684,
811395,2456440,
811401,2323783,
811409,2236053,
811468,1883014,
811474,3130046,
811478,1667744,
811537,2398006,
811556,109565,
811561,2761483,
811584,549751,
811589,976282,
811635,489514,
811645,374518,
811651,1306912,
811658,1825431,
811666,237418,
811678,3176,
811692,2265757,
811697,275309,
811719,801747,
811726,1629755,
811845,1608721,
811870,2937242,
811886,371951,
811890,2713286,
811921,965144,
811925,2669791,
812169,2609962,
812191,978597,
812198,2467003,
812230,2807315,
812302,2773770,
812406,1938191,
812482,481594,
812530,1158044,
812540,726341,
812545,302774,
812645,1216293,
812650,2248546,
812679,656592,
812800,1252801,
812828,54094,
812852,2489972,
812934,1629982,
812946,3191028,
812950,1635165,
812956,3081173,
812981,2642853,
812997,3333553,
813024,1877644,
813030,1152742,
813034,2152343,
813078,1433053,
813148,371369,
813225,1365123,
813244,2482471,
813250,1893646,
813276,3230198,
813281,3154344,
813288,2463256,
813318,2383273,
813322,356927,
813326,71561,
813363,3378416,
813427,2267050,
813432,360154,
813444,2985252,
813494,2213222,
813594,1427615,
813601,2764110,
813612,2496460,
813653,1778290,
813658,2151515,
813718,955149,
813818,1461547,
813832,1403081,
813839,438821,
813853,1204153,
813864,1073567,
813869,1030149,
813931,1964718,
814070,3103137,
814076,1939037,
814088,2887609,
814104,583191,
814110,2949256,
814118,1705054,
814138,630378,
814151,3375524,
814243,2733159,
814247,164822,
814327,1624706,
814334,3088159,
814339,400259,
814343,3287359,
814402,185335,
814415,1967347,
814432,2175043,
814442,2059664,
814509,2940159,
814609,2393573,
814709,1849100,
814733,2987293,
814787,2785245,
814802,1375243,
814813,2490317,
814850,2654708,
814878,517926,
814918,2112616,
814925,1933266,
814963,3052823,
815009,1827049,
815020,1832013,
815075,977356,
815126,3291208,
815210,2799709,
815215,3341384,
815235,568873,
815269,3193207,
815285,802099,
815296,2197848,
815375,1050768,
815392,3168085,
815403,1816308,
815466,2493341,
815480,1524036,
815494,1242373,
815498,2752571,
815567,1702047,
815576,2913355,
815611,887484,
815682,248663,
815716,1277924,
815733,262358,
815743,2003296,
815792,3381931,
815928,2358777,
815938,3143184,
815978,369066,
816005,991491,
816014,3069391,
816021,1152542,
816025,541688,
816033,815601,
816039,3108929,
816043,3373457,
816089,232129,
816164,572982,
816169,1419847,
816211,1296095,
816290,1700580,
816340,167998,
816377,518471,
816400,476579,
816416,3100406,
816480,3290726,
816580,2752589,
816593,438746,
816600,1844493,
816650,817487,
816658,1660550,
816738,3031991,
816747,2197118,
816803,1168672,
816850,335140,
816856,1388239,
816876,2842782,
816886,993143,
816912,3070024,
816935,178192,
816972,3054944,
817065,17112,
817107,1219979,
817128,862712,
817134,1708514,
817138,973115,
817142,2220398,
817159,1661360,
817259,3174889,
817318,2085383,
817341,3334306,
817354,3289412,
817396,2911530,
817464,3249271,
817523,2636459,
817546,3230673,
817600,3127194,
817641,1993550,
817684,758736,
817730,2914932,
817755,2471149,
817763,1600120,
817788,1902231,
817857,386797,
817875,2470185,
817882,1685310,
817959,2679702,
818035,3124264,
818071,2136332,
818076,651582,
818169,2864800,
818223,880344,
818255,2955511,
818278,1838834,
818321,388100,
818338,232155,
818342,1704219,
818391,3303767,
818427,1804115,
818448,473984,
818488,2697103,
818585,1401392,
818628,3303112,
818658,935454,
818676,802333,
818692,3127875,
818703,2717916,
818728,114245,
818752,3147724,
818770,330860,
818778,286338,
818900,1305690,
818905,1495060,
818945,1328147,
818950,879348,
818954,2357889,
818959,860763,
818977,1808524,
819018,2543982,
819072,2481693,
819136,2708119,
819149,2997389,
819206,2611217,
819212,226905,
819229,478832,
819233,3269178,
819255,1091690,
819294,3045528,
819304,998702,
819356,106365,
819361,2295625,
819365,77351,
819383,179384,
819392,2386790,
819482,3151426,
819573,2796068,
819624,1529556,
819764,2599592,
819790,2160813,
819811,102917,
819845,2369481,
819929,2905288,
819935,1439157,
820040,2026101,
820044,1569878,
820064,3339890,
820122,276660,
820178,2917670,
820454,2312870,
820458,1870459,
820471,1245592,
820512,3291330,
820596,146073,
820611,2510802,
820647,1840876,
820724,498383,
820729,3289325,
820748,1365966,
820773,854228,
820782,299606,
820824,1703358,
820931,1138080,
820983,347582,
821021,1643648,
821137,74490,
821193,2359583,
821263,1235906,
821309,425537,
821361,797322,
821367,490451,
821399,839693,
821404,2474201,
821466,920657,
821664,2528085,
821686,3195942,
821786,2217896,
821844,2264565,
821852,2803186,
821893,3244163,
821899,380387,
822049,2195683,
822057,1670065,
822068,1252204,
822072,1425970,
822077,1446747,
822122,2765318,
822176,1839582,
822202,2982510,
822206,1016482,
822296,1349885,
822317,1226517,
822322,1399773,
822400,387164,
822416,2838931,
822426,1989741,
822438,974893,
822463,2556236,
822495,272310,
822552,2608151,
822556,162042,
822662,2657319,
822671,814183,
822704,1595596,
822777,2979423,
822781,1617998,
822882,2128108,
822896,2898229,
822958,2766736,
822970,3374173,
822986,2583607,
823019,497929,
823023,3266618,
823027,3288707,
823069,1341185,
823167,1753329,
823232,2247273,
823249,2633801,
823294,2091492,
823303,3313442,
823324,932785,
823332,614222,
823336,763601,
823351,3314396,
823356,2413225,
823371,319282,
823386,3106992,
823431,980696,
823454,1571379,
823481,1503732,
823626,2804173,
823678,1241996,
823682,621274,
823692,2931768,
823748,1066931,
823792,2533896,
823808,1612615,
823829,2286319,
823853,2088025,
823894,917258,
823900,203353,
823947,757401,
824045,3347803,
824331,2906967,
824337,908175,
824361,2156298,
824382,1740529,
824400,2609974,
824413,888738,
824447,1339653,
824456,2340857,
824466,990534,
824475,3355397,
824518,1689130,
824525,2007966,
824589,2515962,
824670,1560730,
824724,2615407,
824742,2973343,
824750,3235147,
824850,720098,
824854,366567,
824872,1507908,
824907,1000635,
824915,1524650,
824926,2106620,
824932,2223932,
824952,2252962,
825023,2122783,
825040,528277,
825062,3384293,
825069,2014373,
825118,130805,
825123,2924981,
825213,1204780,
825217,1709871,
825243,1485919,
825249,1988549,
825307,626027,
825361,2962135,
825384,1825136,
825432,2348061,
825437,2459207,
825499,2433567,
825519,3170971,
825572,730530,
825663,738520,
825682,944023,
825815,3392400,
825845,331643,
825885,44885,
825904,238793,
825914,3227871,
825951,2867601,
826090,2982868,
826109,2947707,
826172,768805,
826225,3038896,
826282,1421426,
826383,1746812,
826387,1107279,
826414,3156114,
826472,1099051,
826480,67026,
826484,2086987,
826493,2623175,
826497,982907,
826514,2734637,
826556,2080742,
826563,247584,
826567,1468090,
826657,579201,
826719,2392272,
826771,1449594,
826818,12436,
826837,1386143,
826850,197778,
826854,353530,
826906,3250914,
826956,2623794,
826985,1312340,
826989,2705845,
827025,1577369,
827044,605985,
827122,1819888,
827185,551283,
827250,1678775,
827262,365606,
827325,184848,
827414,1304251,
827448,3188676,
827497,3159330,
827554,1633867,
827606,419341,
827747,36529,
827761,1024093,
827774,508290,
827813,1428298,
827819,1210462,
827823,1672752,
827828,3112449,
827837,259077,
827850,2433101,
827858,2274109,
827862,2135601,
827907,2454550,
827993,2304018,
828001,1111056,
828099,1852615,
828116,1918494,
828135,2338851,
828154,1449615,
828171,1843140,
828220,323591,
828230,1139698,
828377,1255720,
828426,1259856,
828457,2749091,
828505,3328888,
828565,161480,
828579,3303942,
828631,3340567,
828637,1351559,
828641,2782767,
828657,3357160,
828687,1082271,
828694,1427316,
828707,809754,
828744,276016,
828757,1236994,
828777,1609625,
828801,366201,
828821,2722107,
828899,2394789,
828906,1483931,
828998,1674645,
829055,1669005,
829106,1511133,
829140,290091,
829144,1178003,
829152,3220207,
829175,2174077,
829280,694307,
829284,653750,
829334,2996305,
829424,495042,
829430,1771781,
829434,846216,
829442,3309569,
829449,1616778,
829479,2979926,
829483,2885671,
829533,1372122,
829593,1959530,
829601,2131343,
829617,183295,
829625,2368581,
829703,85179,
829741,1482997,
829747,536768,
829794,3206813,
829800,312391,
829926,1841036,
829969,613070,
829998,1644071,
830028,2968519,
830055,4680,
830071,33742,
830076,3264814,
830092,2970657,
830182,2082479,
830228,2312770,
830234,1624992,
830240,1153189,
830294,3292013,
830311,285401,
830410,1911140,
830422,2688826,
830458,1281141,
830487,1698976,
830501,3205276,
830644,366343,
830725,2021252,
830770,1159081,
830774,1610711,
830779,486623,
830879,2668369,
830900,2888042,
830914,169614,
830946,2365761,
830979,3214563,
831032,2636216,
831082,2516597,
831260,3313170,
831270,2378344,
831288,388776,
831335,2377434,
831435,243369,
831471,691384,
831522,2275855,
831529,826733,
831540,3351674,
831574,935498,
831701,796010,
831852,2055116,
831902,2133858,
831910,2722387,
832006,146452,
832063,1651519,
832073,64443,
832077,1337467,
832122,1635426,
832157,1251231,
832166,1269577,
832205,1896262,
832282,18711,
832322,756363,
832344,281353,
832348,1976483,
832357,1347158,
832457,2274525,
832480,1640829,
832563,719899,
832569,1416383,
832624,935753,
832691,342952,
832707,3109252,
832754,2266945,
832758,362074,
832767,3245775,
832781,3408247,
832787,889619,
832811,1871074,
832833,1763394,
832871,936001,
832897,2548564,
833129,1835530,
833133,2702042,
833163,2800200,
833265,1797508,
833281,2386402,
833313,2692068,
833332,236679,
833345,1827110,
833384,3085605,
833396,2710445,
833436,1680476,
833456,642968,
833479,3236668,
833521,1621456,
833540,3285651,
833544,804390,
833553,1700407,
833559,816323,
833584,177904,
833663,2071687,
833711,2712161,
833753,39396,
833873,1083470,
833969,2526622,
833975,2964605,
833979,2568313,
833998,1966456,
834011,3141372,
834020,1026383,
834024,2298674,
834035,849683,
834047,511342,
834052,3245072,
834089,213963,
834145,1995376,
834193,2617987,
834301,2968619,
834364,2158379,
834402,749693,
834408,403746,
834414,1911254,
834443,3052166,
834447,336324,
834490,381537,
834494,613102,
834501,2487357,
834579,846472,
834584,2085797,
834591,804653,
834597,3320675,
834642,1319510,
834646,671241,
834687,2527716,
834720,1273758,
834803,1501261,
834855,478249,
834860,2710094,
834940,554735,
834947,2154920,
834961,524873,
834972,3395868,
834981,1381457,
835088,1813127,
835203,879098,
835209,1498743,
835220,993456,
835250,1029567,
835304,3119815,
835313,2864383,
835322,1502002,
835450,1691525,
835466,3347471,
835547,2103703,
835569,1645961,
835723,2208784,
835776,663462,
835789,851045,
835799,850994,
835807,3418423,
835812,952578,
835866,1077703,
835946,2457893,
835997,1558855,
836048,1222793,
836054,1805136,
836082,1885230,
836120,1683343,
836132,2429911,
836199,2972378,
836278,2070411,
836333,328597,
836364,308267,
836417,2068077,
836504,3031845,
836519,858609,
836630,2516302,
836739,1214643,
836747,1531772,
836875,3205779,
836881,2408220,
836897,3021923,
836947,1395864,
836957,568627,
836988,367828,
837008,577243,
837012,1364702,
837027,1948565,
837092,2814050,
837124,2924707,
837128,562578,
837132,2777795,
837159,3283076,
837184,972664,
837203,240951,
837242,21005,
837395,2697055,
837454,459724,
837486,1319078,
837643,114992,
837697,1360305,
837718,651313,
837745,2530751,
837760,2546684,
837773,3058971,
837780,910207,
837792,302274,
837852,2995796,
837863,1526656,
837887,65818,
837976,1675300,
837983,2164338,
838044,452795,
838053,807622,
838060,1847414,
838070,2638805,
838082,2333797,
838088,73057,
838093,1316000,
838097,1267014,
838102,3204037,
838109,1603903,
838121,3134137,
838127,1374342,
838171,1383351,
838250,179122,
838305,1000293,
838314,1436964,
838334,1807753,
838339,2381528,
838353,1089323,
838379,1438836,
838409,82204,
838421,2239121,
838497,1576136,
838538,942672,
838599,224764,
838671,1173722,
838703,1664308,
838741,462951,
838761,2490972,
838765,2749876,
838819,3285545,
838914,2656747,
838925,3118688,
838950,510230,
838975,346651,
839014,1351257,
839041,1077386,
839108,104486,
839120,224865,
839230,3243984,
839293,1514584,
839307,3338978,
839338,1654099,
839450,3196785,
839522,3037570,
839602,37345,
839641,210162,
839647,3132025,
839661,3013113,
839667,1417112,
839671,2797725,
839693,2758933,
839746,57654,
839754,2898360,
839772,2586182,
839777,3107854,
839805,2203911,
839821,614371,
839840,2968872,
839847,95010,
839931,1988285,
839951,782762,
839955,710454,
839970,2278331,
840019,58798,
840074,745952,
840078,2834817,
840087,605216,
840104,2646421,
840270,335990,
840318,992347,
840325,548714,
840350,3358274,
840371,3222860,
840381,747367,
840392,2049864,
840396,2801516,
840410,2725147,
840552,2500056,
840560,491562,
840604,1340646,
840671,2251792,
840679,2009140,
840725,53202,
840733,741145,
840758,2579474,
840813,513453,
840900,1375080,
840910,1623468,
840966,928703,
840988,1744058,
841069,1347512,
841126,782775,
841176,173325,
841276,2427393,
841310,2167990,
841316,2266985,
841353,333562,
841377,1990617,
841402,180351,
841456,975249,
841541,2468496,
841564,541653,
841676,3067566,
841682,1491567,
841711,673378,
841719,2127859,
841727,612542,
841780,2934436,
841784,2137932,
841793,1420017,
841892,1657623,
841904,624119,
841910,3087094,
841917,1020159,
841921,2615838,
841927,817920,
841932,3294737,
841936,2810211,
841942,573051,
841963,2878257,
841987,1948098,
842006,1887316,
842025,25180,
842107,735697,
842118,2517400,
842129,1606827,
842238,1530950,
842245,1958835,
842249,1947661,
842255,2976434,
842262,958485,
842373,584644,
842405,1367307,
842484,2977702,
842527,2612799,
842534,2688715,
842581,695576,
842614,706900,
842710,1700258,
842721,1942938,
842739,920645,
842747,558578,
842769,2338451,
842776,1507443,
842874,2427689,
842879,83930,
842922,232593,
842930,3022802,
842946,1632096,
842969,3060182,
842974,3397078,
843065,2045128,
843094,548818,
843187,658818,
843194,2109428,
843259,2159104,
843263,78558,
843329,1871568,
843338,359337,
843400,1038022,
843491,1081463,
843503,1429209,
843620,162267,
843634,797699,
843709,1488774,
843758,2683926,
843764,512998,
843886,1212995,
843948,840968,
844010,483800,
844049,3302868,
844058,337622,
844134,120969,
844140,797339,
844147,3311407,
844154,3369374,
844197,3324049,
844259,186986,
844267,1110104,
844293,139402,
844297,1704553,
844301,1890202,
844382,739215,
844401,256838,
844407,3121238,
844507,3063540,
844656,1412863,
844664,1474388,
844672,931463,
844684,2354996,
844719,3228412,
844724,2268530,
844731,2950732,
844737,506882,
844753,1800022,
844761,209063,
844766,1690119,
844798,1261611,
844833,2645740,
844848,2107577,
844854,3019607,
844868,2519756,
845036,960843,
845159,922556,
845169,3257827,
845202,1238194,
845450,2114538,
845505,2371639,
845518,1639424,
845525,199059,
845565,994683,
845579,980188,
845619,3281841,
845667,52610,
845689,2491404,
845702,2695407,
845714,548054,
845727,1720670,
845791,1339789,
845959,3037123,
846008,3168082,
846036,869655,
846045,308956,
846063,762210,
846110,101599,
846133,2106426,
846139,1670672,
846183,2288380,
846218,1063083,
846232,1214082,
846246,999042,
846269,3087281,
846274,2534082,
846281,2374448,
846392,449402,
846507,1877878,
846600,3156410,
846668,2084855,
846728,2042655,
846757,2398521,
846908,102557,
846976,3015799,
847014,2460433,
847026,2332188,
847088,604689,
847093,94814,
847161,2523577,
847176,3146447,
847202,3326369,
847218,1660560,
847327,3283809,
847343,122068,
847372,1136186,
847472,2058498,
847532,128666,
847544,1282851,
847557,1678133,
847661,846005,
847770,1402331,
847816,3000892,
847836,927585,
847920,2336851,
847934,744525,
847946,944534,
848008,229830,
848017,2099545,
848042,1129509,
848064,2292144,
848143,167985,
848150,478618,
848201,3010100,
848245,2225684,
848255,2469848,
848355,916933,
848403,1626565,
848412,2014618,
848424,314645,
848439,270117,
848489,730748,
848528,2843812,
848544,3223315,
848576,3263330,
848581,1962302,
848608,646559,
848743,2173687,
848759,2606180,
848767,2628178,
848788,2716996,
848866,585827,
848892,269511,
848904,702073,
848955,1877283,
848968,2570934,
848975,2226781,
848982,744452,
848995,594619,
849000,1034318,
849097,661794,
849103,2858897,
849126,2588247,
849169,2519299,
849221,1145200,
849259,2305351,
849264,2034622,
849292,3220698,
849330,1016772,
849357,203436,
849383,3077246,
849440,1575247,
849451,1844048,
849459,2585302,
849563,1247117,
849574,2734355,
849616,1335485,
849683,2800791,
849707,2337397,
849807,640412,
849814,3207881,
849876,272602,
849889,464247,
849894,1231036,
849903,1060978,
849916,503732,
850038,763942,
850046,3142661,
850051,2128425,
850109,2271037,
850113,292817,
850120,1696941,
850226,319085,
850258,901729,
850299,70604,
850303,1142678,
850338,927227,
850411,2929079,
850426,2953743,
850496,774162,
850531,1009684,
850542,366854,
850594,727115,
850647,2795968,
850765,2397214,
850800,3370523,
850810,2176810,
850843,758612,
850892,352538,
850919,3303754,
850937,813036,
850953,1979360,
850997,1654551,
851029,1052844,
851055,2862933,
851059,672341,
851063,2252354,
851078,1627777,
851089,2374262,
851096,3070726,
851110,2007814,
851123,267982,
851132,1179474,
851191,1399530,
851195,2823078,
851276,534968,
851292,2870615,
851313,1422825,
851338,1607595,
851343,988462,
851397,1397113,
851402,118387,
851496,1201596,
851529,2998768,
851542,1660844,
851550,1760722,
851651,993693,
851712,827814,
851792,1721944,
851808,2818990,
851815,1280103,
851871,58881,
851929,1595897,
851938,1046884,
852054,730840,
852079,322811,
852107,56094,
852117,1735895,
852130,3194728,
852135,3337846,
852142,1164052,
852179,1596809,
852191,1784766,
852238,2866383,
852317,1412591,
852411,2194260,
852417,2227158,
852472,2624548,
852583,635771,
852598,2466892,
852661,1591344,
852715,2634045,
852721,2819345,
852727,978137,
852782,1064040,
852799,1345661,
852823,1763628,
852874,109517,
852885,931599,
852943,1953601,
852953,2336617,
853065,2837632,
853077,1534582,
853082,618681,
853100,246395,
853128,1068498,
853137,2552433,
853145,2818595,
853151,826555,
853159,475070,
853223,2614981,
853228,696159,
853241,550565,
853252,1729402,
853289,3411484,
853299,1775414,
853303,2292402,
853325,3184336,
853334,1965791,
853339,1182930,
853343,222710,
853479,1446916,
853491,801201,
853571,120243,
853652,2340404,
853669,2612789,
853673,1897174,
853678,384250,
853730,1680468,
853736,2442086,
853745,1909074,
853774,1360078,
853803,961953,
853875,253901,
853887,661982,
853917,474298,
853921,1251198,
853949,3228309,
854063,419288,
854073,815873,
854088,216608,
854144,1430975,
854148,3122846,
854267,2647324,
854318,110900,
854328,3343742,
854340,3386875,
854366,1827444,
854407,1303877,
854501,2805672,
854568,613612,
854582,1670911,
854598,1905730,
854728,3115123,
854733,2906837,
854750,3319427,
854775,3122462,
854780,774793,
854805,1507156,
854849,935551,
854872,2063099,
854917,500266,
854926,509867,
854944,1627991,
854951,707720,
854969,677994,
855006,748131,
855015,2882392,
855019,1066720,
855050,661958,
855230,1984929,
855240,23406,
855246,1577757,
855312,381344,
855365,3233655,
855391,1276445,
855425,339569,
855429,1148118,
855434,2880744,
855456,2895172,
855506,875463,
855516,1515467,
855522,2821980,
